"country","year","sex","age","rate","generation","rating"
"Greece",2009,"female","55-74 years",1.22,"Silent",18.4047711390636
"Greece",2010,"male","15-24 years",2.45,"Millenials",5.34215896064196
"Greece",2011,"male","35-54 years",9.26,"Generation X",10.5607452667814
"Greece",2011,"female","75+ years",2.26,"Silent",18.4047711390636
"Greece",2012,"male","75+ years",13.48,"Silent",18.4047711390636
"Greece",2012,"male","55-74 years",10.21,"Boomers",14.7895159491412
"Greece",2015,"male","55-74 years",12,"Boomers",14.7895159491412
"Greece",2015,"male","25-34 years",6.87,"Millenials",5.34215896064196
"Greece",2015,"male","15-24 years",3.56,"Millenials",5.34215896064196
"Greece",2015,"female","15-24 years",0.55,"Millenials",5.34215896064196
"Grenada",1985,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1988,"male","25-34 years",29.85,"Boomers",14.7895159491412
"Grenada",1988,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1989,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1990,"female","35-54 years",0,"Silent",18.4047711390636
"Grenada",1991,"male","55-74 years",0,"Silent",18.4047711390636
"Grenada",1992,"female","35-54 years",0,"Boomers",14.7895159491412
"Grenada",1992,"female","55-74 years",0,"Silent",18.4047711390636
"Grenada",1992,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1993,"female","5-14 years",0,"Millenials",5.34215896064196
"Grenada",1993,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1994,"male","35-54 years",38.47,"Boomers",14.7895159491412
"Grenada",1994,"male","55-74 years",22.35,"Silent",18.4047711390636
"Grenada",1994,"female","35-54 years",0,"Boomers",14.7895159491412
"Grenada",1995,"female","5-14 years",0,"Millenials",5.34215896064196
"Grenada",1995,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Grenada",1996,"female","15-24 years",0,"Generation X",10.5607452667814
"Grenada",1996,"male","5-14 years",0,"Millenials",5.34215896064196
"Grenada",2001,"male","15-24 years",0,"Millenials",5.34215896064196
"Grenada",2002,"female","35-54 years",0,"Boomers",14.7895159491412
"Grenada",2003,"male","55-74 years",48.54,"Silent",18.4047711390636
"Grenada",2003,"male","5-14 years",0,"Millenials",5.34215896064196
"Grenada",2005,"female","25-34 years",14.02,"Generation X",10.5607452667814
"Grenada",2005,"female","55-74 years",0,"Silent",18.4047711390636
"Grenada",2006,"female","15-24 years",0,"Millenials",5.34215896064196
"Grenada",2006,"female","35-54 years",0,"Boomers",14.7895159491412
"Grenada",2007,"male","55-74 years",23.13,"Silent",18.4047711390636
"Grenada",2007,"male","5-14 years",0,"Generation Z",0.635578544061303
"Grenada",2010,"female","15-24 years",0,"Millenials",5.34215896064196
"Grenada",2011,"female","55-74 years",0,"Boomers",14.7895159491412
"Grenada",2011,"male","15-24 years",0,"Millenials",5.34215896064196
"Grenada",2012,"male","15-24 years",8.95,"Millenials",5.34215896064196
"Grenada",2013,"female","5-14 years",0,"Generation Z",0.635578544061303
"Grenada",2013,"male","75+ years",0,"Silent",18.4047711390636
"Guatemala",1986,"male","25-34 years",8.8,"Boomers",14.7895159491412
"Guatemala",1989,"female","15-24 years",0.68,"Generation X",10.5607452667814
"Guatemala",1990,"female","25-34 years",1,"Boomers",14.7895159491412
"Guatemala",1990,"female","55-74 years",0.31,"G.I. Generation",23.8284993949173
"Guatemala",1990,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Guatemala",1994,"male","75+ years",6.1,"G.I. Generation",23.8284993949173
"Guatemala",1994,"male","25-34 years",4.97,"Boomers",14.7895159491412
"Guatemala",1995,"male","35-54 years",6.75,"Boomers",14.7895159491412
"Guatemala",1996,"male","75+ years",7.43,"G.I. Generation",23.8284993949173
"Guatemala",1996,"male","35-54 years",4.92,"Boomers",14.7895159491412
"Guatemala",1996,"female","15-24 years",1.55,"Generation X",10.5607452667814
"Guatemala",1996,"female","5-14 years",0.07,"Millenials",5.34215896064196
"Guatemala",1997,"female","25-34 years",0.82,"Generation X",10.5607452667814
"Guatemala",1998,"male","75+ years",9.96,"G.I. Generation",23.8284993949173
"Guatemala",1998,"female","15-24 years",2.06,"Generation X",10.5607452667814
"Guatemala",2003,"male","55-74 years",4.44,"Silent",18.4047711390636
"Guatemala",2004,"male","35-54 years",4.22,"Boomers",14.7895159491412
"Guatemala",2004,"female","55-74 years",0.68,"Silent",18.4047711390636
"Guatemala",2006,"male","75+ years",10.56,"Silent",18.4047711390636
"Guatemala",2008,"female","55-74 years",0.2,"Silent",18.4047711390636
"Guatemala",2009,"female","5-14 years",0.54,"Generation Z",0.635578544061303
"Guatemala",2010,"male","35-54 years",6.53,"Generation X",10.5607452667814
"Guatemala",2010,"male","15-24 years",5.9,"Millenials",5.34215896064196
"Guatemala",2010,"female","35-54 years",0.63,"Generation X",10.5607452667814
"Guatemala",2011,"male","25-34 years",5.2,"Millenials",5.34215896064196
"Guatemala",2012,"male","75+ years",6.54,"Silent",18.4047711390636
"Guatemala",2013,"male","35-54 years",6.98,"Generation X",10.5607452667814
"Guatemala",2013,"male","55-74 years",6.13,"Boomers",14.7895159491412
"Guatemala",2013,"male","5-14 years",0.4,"Generation Z",0.635578544061303
"Guatemala",2015,"female","25-34 years",1.45,"Millenials",5.34215896064196
"Guyana",1988,"male","25-34 years",24.79,"Boomers",14.7895159491412
"Guyana",1988,"male","35-54 years",20.35,"Silent",18.4047711390636
"Guyana",1988,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Guyana",1989,"male","15-24 years",24.37,"Generation X",10.5607452667814
"Guyana",1989,"female","25-34 years",7.9,"Boomers",14.7895159491412
"Guyana",1990,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Guyana",1992,"male","55-74 years",40.08,"Silent",18.4047711390636
"Guyana",1992,"male","25-34 years",25.85,"Boomers",14.7895159491412
"Guyana",1992,"female","55-74 years",3.78,"Silent",18.4047711390636
"Guyana",1993,"male","35-54 years",24.04,"Boomers",14.7895159491412
"Guyana",1995,"male","55-74 years",26.94,"Silent",18.4047711390636
"Guyana",1996,"male","75+ years",23.78,"G.I. Generation",23.8284993949173
"Guyana",1997,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Guyana",1998,"male","55-74 years",23.85,"Silent",18.4047711390636
"Guyana",1999,"male","5-14 years",1.15,"Millenials",5.34215896064196
"Guyana",2001,"male","25-34 years",75.73,"Generation X",10.5607452667814
"Guyana",2001,"female","15-24 years",22.3,"Millenials",5.34215896064196
"Guyana",2002,"male","25-34 years",57.03,"Generation X",10.5607452667814
"Guyana",2002,"male","15-24 years",48.04,"Millenials",5.34215896064196
"Guyana",2002,"female","75+ years",0,"Silent",18.4047711390636
"Guyana",2003,"female","15-24 years",31.56,"Millenials",5.34215896064196
"Guyana",2007,"male","55-74 years",36.84,"Silent",18.4047711390636
"Guyana",2007,"female","75+ years",32.19,"Silent",18.4047711390636
"Guyana",2007,"female","25-34 years",16.3,"Generation X",10.5607452667814
"Guyana",2009,"female","15-24 years",20.66,"Millenials",5.34215896064196
"Guyana",2009,"female","5-14 years",7.12,"Generation Z",0.635578544061303
"Guyana",2011,"male","35-54 years",71.04,"Generation X",10.5607452667814
"Guyana",2011,"female","5-14 years",4.95,"Generation Z",0.635578544061303
"Guyana",2012,"male","15-24 years",40.24,"Millenials",5.34215896064196
"Guyana",2013,"female","75+ years",0,"Silent",18.4047711390636
"Hungary",1993,"male","75+ years",177.57,"G.I. Generation",23.8284993949173
"Hungary",1994,"female","5-14 years",0.16,"Millenials",5.34215896064196
"Hungary",1997,"female","55-74 years",25.43,"Silent",18.4047711390636
"Hungary",1997,"female","35-54 years",16.66,"Boomers",14.7895159491412
"Hungary",1997,"male","15-24 years",16,"Generation X",10.5607452667814
"Hungary",1998,"male","55-74 years",70.74,"Silent",18.4047711390636
"Hungary",1998,"female","5-14 years",0,"Millenials",5.34215896064196
"Hungary",1999,"female","75+ years",48.56,"G.I. Generation",23.8284993949173
"Hungary",2001,"female","25-34 years",5.11,"Generation X",10.5607452667814
"Hungary",2003,"male","55-74 years",72.57,"Silent",18.4047711390636
"Hungary",2004,"female","25-34 years",5.76,"Generation X",10.5607452667814
"Hungary",2005,"male","75+ years",120.75,"Silent",18.4047711390636
"Hungary",2005,"male","5-14 years",0.9,"Millenials",5.34215896064196
"Hungary",2006,"male","15-24 years",12.73,"Millenials",5.34215896064196
"Hungary",2008,"male","35-54 years",58.35,"Boomers",14.7895159491412
"Hungary",2008,"female","75+ years",26.31,"Silent",18.4047711390636
"Hungary",2008,"female","5-14 years",0,"Generation Z",0.635578544061303
"Hungary",2009,"female","75+ years",18.44,"Silent",18.4047711390636
"Hungary",2009,"male","15-24 years",17.3,"Millenials",5.34215896064196
"Hungary",2010,"male","15-24 years",12.13,"Millenials",5.34215896064196
"Hungary",2011,"male","75+ years",83.51,"Silent",18.4047711390636
"Hungary",2011,"female","15-24 years",2.69,"Millenials",5.34215896064196
"Hungary",2011,"female","5-14 years",0.63,"Generation Z",0.635578544061303
"Hungary",2013,"male","55-74 years",57.25,"Boomers",14.7895159491412
"Hungary",2015,"male","35-54 years",32.94,"Generation X",10.5607452667814
"Hungary",2015,"female","75+ years",23.9,"Silent",18.4047711390636
"Hungary",2016,"female","25-34 years",4.98,"Millenials",5.34215896064196
"Iceland",1985,"male","5-14 years",0,"Generation X",10.5607452667814
"Iceland",1986,"female","75+ years",31.75,"G.I. Generation",23.8284993949173
"Iceland",1988,"female","55-74 years",5.43,"G.I. Generation",23.8284993949173
"Iceland",1989,"male","55-74 years",11.43,"G.I. Generation",23.8284993949173
"Iceland",1990,"male","25-34 years",41.47,"Boomers",14.7895159491412
"Iceland",1991,"female","25-34 years",0,"Boomers",14.7895159491412
"Iceland",1992,"female","35-54 years",6.56,"Boomers",14.7895159491412
"Iceland",1994,"male","25-34 years",18.6,"Boomers",14.7895159491412
"Iceland",1995,"female","75+ years",13.33,"G.I. Generation",23.8284993949173
"Iceland",1995,"female","55-74 years",5.15,"Silent",18.4047711390636
"Iceland",1996,"female","55-74 years",5.15,"Silent",18.4047711390636
"Iceland",1998,"female","35-54 years",8.31,"Boomers",14.7895159491412
"Iceland",1999,"female","55-74 years",9.88,"Silent",18.4047711390636
"Iceland",1999,"female","75+ years",0,"G.I. Generation",23.8284993949173
"Iceland",2000,"male","55-74 years",30.35,"Silent",18.4047711390636
"Iceland",2000,"male","75+ years",0,"G.I. Generation",23.8284993949173
"Iceland",2001,"female","25-34 years",9.71,"Generation X",10.5607452667814
"Iceland",2002,"male","5-14 years",0,"Millenials",5.34215896064196
"Iceland",2003,"female","35-54 years",2.51,"Boomers",14.7895159491412
"Iceland",2004,"female","75+ years",0,"Silent",18.4047711390636
"Iceland",2006,"female","25-34 years",4.62,"Generation X",10.5607452667814
"Iceland",2007,"female","55-74 years",8.18,"Silent",18.4047711390636
"Iceland",2007,"male","55-74 years",8.11,"Silent",18.4047711390636
"Iceland",2008,"male","35-54 years",21.52,"Boomers",14.7895159491412
"Iceland",2009,"male","55-74 years",38.07,"Silent",18.4047711390636
"Iceland",2009,"female","75+ years",0,"Silent",18.4047711390636
"Iceland",2009,"male","5-14 years",0,"Generation Z",0.635578544061303
"Iceland",2010,"male","75+ years",37.83,"Silent",18.4047711390636
"Iceland",2010,"female","5-14 years",0,"Generation Z",0.635578544061303
"Iceland",2011,"male","55-74 years",21.48,"Boomers",14.7895159491412
"Iceland",2011,"female","75+ years",0,"Silent",18.4047711390636
"Iceland",2013,"male","25-34 years",30.02,"Millenials",5.34215896064196
"Iceland",2015,"female","75+ years",17.92,"Silent",18.4047711390636
"Iceland",2016,"female","75+ years",0,"Silent",18.4047711390636
"Ireland",1985,"male","15-24 years",15.27,"Generation X",10.5607452667814
"Ireland",1985,"male","75+ years",7.14,"G.I. Generation",23.8284993949173
"Ireland",1987,"female","5-14 years",0.29,"Generation X",10.5607452667814
"Ireland",1988,"male","15-24 years",15.05,"Generation X",10.5607452667814
"Ireland",1988,"male","35-54 years",9.27,"Silent",18.4047711390636
"Ireland",1988,"female","25-34 years",5.22,"Boomers",14.7895159491412
"Ireland",1989,"male","15-24 years",13.32,"Generation X",10.5607452667814
"Ireland",1989,"female","55-74 years",8.88,"G.I. Generation",23.8284993949173
"Ireland",1990,"male","15-24 years",14.22,"Generation X",10.5607452667814
"Ireland",1990,"female","5-14 years",0,"Generation X",10.5607452667814
"Ireland",1993,"male","25-34 years",23.06,"Boomers",14.7895159491412
"Ireland",1994,"male","35-54 years",22.68,"Boomers",14.7895159491412
"Ireland",1994,"male","75+ years",20.09,"G.I. Generation",23.8284993949173
"Ireland",1994,"male","5-14 years",0.61,"Millenials",5.34215896064196
"Ireland",1995,"male","5-14 years",1.25,"Millenials",5.34215896064196
"Ireland",1996,"female","25-34 years",5.71,"Generation X",10.5607452667814
"Ireland",1997,"male","25-34 years",30.55,"Generation X",10.5607452667814
"Ireland",1998,"female","75+ years",2.68,"G.I. Generation",23.8284993949173
"Ireland",1998,"male","5-14 years",0.33,"Millenials",5.34215896064196
"Ireland",1999,"male","25-34 years",29.89,"Generation X",10.5607452667814
"Ireland",1999,"female","15-24 years",5.4,"Generation X",10.5607452667814
"Ireland",1999,"female","35-54 years",5.3,"Boomers",14.7895159491412
"Ireland",2000,"male","75+ years",10.04,"G.I. Generation",23.8284993949173
"Ireland",2001,"female","75+ years",1.72,"Silent",18.4047711390636
"Ireland",2002,"male","35-54 years",20.91,"Boomers",14.7895159491412
"Ireland",2002,"female","5-14 years",0.75,"Millenials",5.34215896064196
"Ireland",2002,"male","5-14 years",0.35,"Millenials",5.34215896064196
"Ireland",2003,"male","5-14 years",0.71,"Millenials",5.34215896064196
"Ireland",2004,"female","35-54 years",5.74,"Boomers",14.7895159491412
"Ireland",2005,"male","55-74 years",18.25,"Silent",18.4047711390636
"Ireland",2005,"female","35-54 years",4.91,"Boomers",14.7895159491412
"Ireland",2006,"male","75+ years",13.81,"Silent",18.4047711390636
"Ireland",2006,"male","5-14 years",0.69,"Millenials",5.34215896064196
"Ireland",2007,"male","75+ years",9.86,"Silent",18.4047711390636
"Ireland",2007,"female","25-34 years",5.06,"Generation X",10.5607452667814
"Ireland",2010,"male","75+ years",10.27,"Silent",18.4047711390636
"Ireland",2010,"female","55-74 years",6.33,"Silent",18.4047711390636
"Ireland",2011,"male","75+ years",11.82,"Silent",18.4047711390636
"Ireland",2012,"male","55-74 years",22.9,"Boomers",14.7895159491412
"Ireland",2013,"male","35-54 years",26.07,"Generation X",10.5607452667814
"Ireland",2014,"female","35-54 years",5.75,"Generation X",10.5607452667814
"Israel",1986,"male","25-34 years",7.73,"Boomers",14.7895159491412
"Israel",1986,"female","25-34 years",3.7,"Boomers",14.7895159491412
"Israel",1987,"male","55-74 years",22.98,"G.I. Generation",23.8284993949173
"Israel",1990,"female","75+ years",12.21,"G.I. Generation",23.8284993949173
"Israel",1990,"male","15-24 years",6.7,"Generation X",10.5607452667814
"Israel",1990,"female","15-24 years",3.26,"Generation X",10.5607452667814
"Israel",1991,"female","55-74 years",9.74,"Silent",18.4047711390636
"Israel",1991,"female","15-24 years",2.12,"Generation X",10.5607452667814
"Israel",1992,"female","75+ years",12.76,"G.I. Generation",23.8284993949173
"Israel",1992,"male","5-14 years",0.77,"Millenials",5.34215896064196
"Israel",1993,"male","75+ years",44.86,"G.I. Generation",23.8284993949173
"Israel",1993,"female","75+ years",16,"G.I. Generation",23.8284993949173
"Israel",1993,"male","25-34 years",12.6,"Boomers",14.7895159491412
"Israel",1993,"male","5-14 years",0,"Millenials",5.34215896064196
"Israel",1995,"male","5-14 years",0.55,"Millenials",5.34215896064196
"Israel",1997,"male","25-34 years",12.58,"Generation X",10.5607452667814
"Israel",1998,"female","25-34 years",2.37,"Generation X",10.5607452667814
"Israel",1998,"female","5-14 years",0.18,"Millenials",5.34215896064196
"Israel",1999,"male","55-74 years",12.69,"Silent",18.4047711390636
"Israel",1999,"male","25-34 years",11.39,"Generation X",10.5607452667814
"Israel",2001,"male","15-24 years",13.63,"Millenials",5.34215896064196
"Israel",2003,"female","75+ years",5.59,"Silent",18.4047711390636
"Israel",2003,"female","55-74 years",5.25,"Silent",18.4047711390636
"Israel",2004,"male","75+ years",24.38,"Silent",18.4047711390636
"Israel",2008,"male","55-74 years",13.08,"Silent",18.4047711390636
"Israel",2010,"male","5-14 years",0.29,"Generation Z",0.635578544061303
"Israel",2011,"female","55-74 years",5.01,"Boomers",14.7895159491412
"Israel",2012,"female","25-34 years",3,"Millenials",5.34215896064196
"Israel",2013,"male","35-54 years",11.23,"Generation X",10.5607452667814
"Italy",1986,"female","15-24 years",1.55,"Generation X",10.5607452667814
"Italy",1987,"male","55-74 years",22.48,"G.I. Generation",23.8284993949173
"Italy",1987,"female","75+ years",11.73,"G.I. Generation",23.8284993949173
"Italy",1989,"male","25-34 years",9.94,"Boomers",14.7895159491412
"Italy",1989,"female","25-34 years",3.22,"Boomers",14.7895159491412
"Italy",1989,"female","5-14 years",0.21,"Generation X",10.5607452667814
